ZIP DISEASE_ID COUNT
93420 CAN 70
94014 OTH 44
94131 OTH 29
92404 CLD 33
93905 OTH 42
92706 HTD 86
90039 OTH 26
94544 STK 21
90063 DIA 24
95127 HTD 73
92505 CAN 44
92201 CAN 96
93702 STK 24
90249 OTH 34
94705 HTD 29
93725 HTD 50
95422 HTD 52
93657 OTH 35
92708 CLD 31
94002 HTD 58
90057 CAN 47
90041 HTD 66
90220 HTD 100
91950 OTH 72
95358 CAN 28
94066 HTD 68
92211 CAN 78
91950 CAN 85
94089 CAN 40
90011 STK 30
91324 HTD 56
92688 CAN 33
95125 PNF 21
95215 OTH 41
95901 CLD 22
95621 CAN 88
92117 OTH 75
92780 HTD 62
94553 HTD 92
92656 OTH 24
90805 STK 24
91710 STK 22
91748 STK 20
94080 INJ 21
93036 CAN 33
90505 HTD 94
90731 STK 24
95202 HTD 36
93003 CLD 31
91303 HTD 34
91343 OTH 45
94301 HTD 41
92677 STK 29
93305 OTH 58
92630 STK 23
93063 HTD 86
92252 OTH 29
94585 OTH 22
92548 HTD 31
92404 DIA 21
94603 HTD 56
90501 HTD 68
91406 OTH 38
93501 HTD 20
95946 HTD 29
94112 ALZ 32
95118 CAN 51
94127 OTH 33
94553 CLD 21
94131 CAN 59
95673 OTH 22
95458 HTD 20
91605 HTD 85
94558 HTD 169
95963 HTD 35
95301 OTH 54
91773 OTH 53
92126 CAN 93
90041 CAN 36
92103 HTD 67
93301 CAN 28
94124 STK 27
92211 OTH 52
99999 ALZ 24
92673 CAN 27
95351 HTD 100
92626 HTD 52
92335 CAN 82
95148 OTH 36
90025 HTD 62
92626 CAN 59
94618 HTD 29
92131 CAN 31
90034 HTD 76
90304 HTD 24
94306 CAN 37
95826 CLD 20
92806 HTD 55
92673 HTD 31
92120 HTD 51
95128 CAN 43
92101 OTH 46
90007 CAN 39
90220 HTD 87
90723 OTH 52
93455 CLD 25
94109 OTH 99
93536 CLD 34
90814 HTD 32
92320 CAN 23
94606 STK 38
94590 STK 32
90045 OTH 29
93704 CAN 51
94025 CAN 68
95945 HTD 103
90063 HTD 72
95076 STK 33
95124 STK 28
93505 HTD 20
93906 INJ 24
92078 ALZ 20
95618 CAN 28
91321 OTH 47
94551 CAN 26
90272 OTH 25
90270 CAN 25
92231 OTH 40
90047 HTD 132
93901 OTH 43
92065 OTH 45
93711 OTH 57
91011 OTH 20
94401 STK 22
90650 INJ 28
95973 HTD 66
93402 OTH 23
95747 HTD 91
92253 OTH 29
91765 HTD 60
94116 HTD 123
94706 CAN 30
90620 STK 22
95926 OTH 62
91977 HTD 105
94115 OTH 63
92701 OTH 41
92211 HTD 77
93023 HTD 61
94546 ALZ 22
93614 CAN 27
95366 CAN 28
91010 HTD 97
92392 STK 21
95129 CAN 57
92557 OTH 46
94541 OTH 99
95320 CAN 26
95608 CLD 53
91411 OTH 24
94580 OTH 37
91345 OTH 24
95688 CAN 61
90621 HTD 35
90670 HTD 29
94022 HTD 34
93308 CLD 59
92260 CLD 31
93305 INJ 23
94550 ALZ 23
91733 HTD 35
92506 OTH 49
94121 HTD 61
94589 HTD 99
95003 CAN 53
95357 HTD 24
95608 CAN 137
92868 CAN 32
91789 HTD 49
99998 CAN 89
95356 OTH 31
92173 HTD 38
94803 HTD 37
90011 STK 28
92626 CAN 65
95350 STK 43
92117 CAN 130
95757 OTH 29
94122 HTD 98
95630 CAN 91
92113 OTH 50
93304 HTD 133
94589 CAN 58
92311 CAN 48
92705 HTD 83
92870 OTH 33
94903 STK 29
91321 CAN 55
92220 HTD 143
94531 CAN 27
94579 OTH 40
92024 CLD 21
93454 OTH 80
95948 CAN 21
91722 CAN 50
96007 OTH 53
92211 STK 24
93721 HTD 31
93065 INJ 23
93274 PNF 26
93105 STK 29
90044 HOM 34
95901 HTD 105
91010 OTH 35
95132 HTD 43
91710 CAN 91
91340 HTD 42
94533 HTD 110
91950 STK 35
91335 OTH 95
95747 CAN 77
91902 CAN 32
92084 CAN 68
92106 HTD 57
94595 CAN 108
95482 CLD 21
91803 CAN 50
91024 HTD 28
93247 CAN 20
95051 HTD 54
91324 HTD 55
93065 OTH 50
92563 OTH 43
91107 CAN 59
95824 HTD 49
93033 HTD 56
91790 CAN 68
90740 STK 39
91325 CAN 55
91706 STK 30
94531 OTH 20
95127 CAN 64
94132 STK 20
93003 ALZ 30
93726 CLD 21
92399 CLD 40
94806 CLD 26
94612 CAN 35
94112 DIA 22
90031 OTH 36
92252 OTH 25
91506 HTD 52
95966 HTD 101
92081 CAN 52
90723 STK 20
95503 HTD 45
91803 OTH 29
91354 HTD 25
92881 HTD 34
93458 OTH 28
92637 HTD 187
95691 CAN 53
95695 OTH 75
92844 HTD 30
90019 HTD 146
94563 CAN 22
92544 CLD 44
90047 DIA 22
90305 CAN 43
91320 HTD 56
95066 CAN 29
95608 OTH 147
93033 STK 23
92210 HTD 24
95822 PNF 20
92307 CAN 70
93930 OTH 20
92410 OTH 65
92630 HTD 85
92404 CLD 42
99998 DIA 25
94518 HTD 49
94519 CAN 31
92324 HTD 58
93012 OTH 47
91040 HTD 49
95670 HTD 80
93612 OTH 42
92027 CLD 26
90601 HTD 57
95348 OTH 25
95215 HTD 70
93446 CAN 67
93103 OTH 23
94526 OTH 47
94544 ALZ 22
93722 HTD 100
90732 OTH 26
92019 CAN 61
94086 OTH 42
96003 OTH 114
91024 HTD 28
95125 CLD 22
92656 HTD 23
92276 HTD 21
94501 STK 39
92104 INJ 20
94116 HTD 137
94401 OTH 37
94086 HTD 49
96067 CAN 21
92543 CLD 50
91401 CAN 47
95127 CAN 57
92844 CAN 21
93535 HTD 115
95076 INJ 27
91791 HTD 60
93612 CAN 49
92262 OTH 72
90405 CAN 56
90044 INJ 20
95301 CAN 63
92173 OTH 20
91104 CAN 49
92071 OTH 52
90303 OTH 23
91361 CAN 48
92056 OTH 67
92131 HTD 24
93560 HTD 37
95969 ALZ 29
91750 HTD 98
95337 OTH 24
91741 HTD 51
92084 HTD 85
91739 OTH 24
90680 OTH 25
91504 OTH 30
90815 STK 30
99998 HTD 338
90806 OTH 46
95032 CAN 37
90020 OTH 23
93012 HTD 91
92833 CAN 69
93103 HTD 28
92110 HTD 51
92630 PNF 21
95337 CAN 31
92084 CAN 73
90036 HTD 121
92104 STK 22
95747 OTH 23
90623 CAN 25
95409 STK 25
90042 STK 23
91746 CAN 31
90630 OTH 55
90803 OTH 27
93004 HTD 43
90249 OTH 29
92653 CAN 51
93420 CAN 55
92408 HTD 21
93635 INJ 20
92629 CAN 64
90049 HTD 62
95822 STK 38
92311 HTD 116
95003 OTH 36
94509 OTH 88
92869 OTH 25
93705 HTD 73
92243 OTH 58
94112 HTD 171
95117 CAN 41
91752 CAN 36
90038 OTH 23
95835 CAN 30
93560 HTD 26
91504 OTH 26
92630 ALZ 21
90602 CAN 32
92026 ALZ 38
90601 HTD 52
95207 CLD 24
90501 HTD 62
95123 OTH 39
92064 STK 33
93955 HTD 33
95726 HTD 23
92648 INJ 24
90043 PNF 23
92021 OTH 91
93638 CAN 69
95602 STK 23
92374 CAN 55
90026 CAN 71
92683 CAN 178
92054 ALZ 21
91744 STK 20
95407 HTD 49
92026 OTH 69
90004 CAN 69
93552 OTH 25
95076 OTH 105
94585 HTD 47
91744 CAN 90
93304 INJ 22
95490 HTD 38
90066 OTH 68
94526 HTD 63
93635 OTH 35
90066 INJ 20
90015 HTD 22
94558 ALZ 25
93721 HTD 23
92102 STK 24
92867 HTD 80
95660 CAN 54
95993 CAN 38
90620 HTD 95
94947 HTD 48
90640 CAN 94
94945 CAN 35
94513 CAN 31
96001 OTH 64
95503 HTD 64
96001 INJ 22
95125 CLD 23
91101 OTH 30
92027 STK 22
93422 OTH 38
94521 CAN 73
91403 CAN 44
95437 CAN 35
94102 INJ 29
92277 HTD 62
92704 HTD 76
94526 OTH 47
92626 OTH 45
92506 HTD 87
90301 OTH 37
90813 PNF 22
95023 HTD 63
94024 OTH 33
90710 CAN 41
90201 CAN 78
92054 OTH 56
95677 HTD 42
95531 OTH 38
94303 HTD 52
94115 CAN 73
93308 CLD 66
94022 HTD 39
92236 OTH 22
95037 CAN 55
92307 OTH 84
92025 ALZ 26
96002 STK 24
91355 HTD 47
94595 HTD 129
94561 OTH 23
90732 CAN 44
90061 HTD 58
92882 STK 20
92703 OTH 41
94107 HTD 26
90032 OTH 50
90007 HTD 38
92243 STK 20
92804 ALZ 29
92284 CAN 69
94066 STK 21
95422 PNF 22
95966 HTD 86
95630 CAN 81
91902 OTH 22
92648 OTH 26
92377 HTD 27
91303 HTD 30
96021 HTD 47
95403 CAN 82
91345 HTD 46
91316 STK 21
94546 OTH 90
94925 CAN 21
92028 INJ 21
93940 STK 32
94706 OTH 26
90027 PNF 20
90019 HTD 128
95482 CAN 83
91950 HTD 92
95207 ALZ 22
92705 CAN 82
93023 CAN 53
93560 HTD 30
91786 CAN 86
92020 STK 36
93015 CAN 23
93268 CAN 24
92880 OTH 40
92110 HTD 62
90660 OTH 67
95422 CAN 45
90680 CAN 34
90503 HTD 87
94901 HTD 76
92101 CLD 20
93720 HTD 75
91335 CLD 32
95820 STK 35
93635 HTD 57
92117 STK 36
92692 HTD 97
90027 STK 24
93033 STK 24
92240 HTD 70
91403 HTD 68
93105 HTD 73
92707 HTD 59
95747 CAN 89
92040 HTD 89
92705 CAN 76
95824 CAN 46
95758 HTD 70
90016 STK 23
93308 INJ 26
92129 HTD 36
92844 CAN 28
91767 OTH 58
94587 OTH 57
92620 CAN 41
94118 STK 36
94568 HTD 30
93401 CAN 65
95662 OTH 38
93035 CAN 42
92675 ALZ 23
91730 OTH 53
92557 HTD 56
95422 CAN 60
95356 OTH 34
95453 HTD 28
96003 HTD 106
94612 CAN 26
95765 OTH 29
92691 OTH 57
93111 CAN 27
95132 CAN 62
95376 OTH 44
90032 HTD 61
92555 HTD 35
94550 HTD 99
93309 OTH 67
92704 OTH 53
91306 ALZ 22
90046 CAN 99
90022 HTD 103
91977 OTH 71
95341 CAN 23
95320 CAN 23
91504 OTH 29
94568 CAN 48
91360 STK 22
94102 CAN 63
90038 OTH 23
91932 OTH 35
91405 CAN 37
90405 CAN 36
92886 STK 22
91206 OTH 34
90004 HTD 81
91321 CAN 58
95215 CAN 46
95928 OTH 41
94134 CAN 71
91766 HTD 73
95687 CAN 93
99999 CAN 37
95820 HTD 79
94503 CAN 21
90713 HTD 82
93422 CAN 55
90048 CAN 60
93108 OTH 25
94541 CLD 22
95377 CAN 25
94519 OTH 21
90270 HTD 29
92627 HTD 72
91104 STK 28
91423 HTD 57
90260 CAN 57
95901 HTD 90
95206 OTH 58
92653 CAN 55
93933 OTH 29
92506 HTD 84
91775 CAN 47
95037 CAN 52
92311 OTH 41
94303 CAN 48
95624 HTD 67
93105 HTD 109
99998 INJ 72
99999 HTD 646
92691 HTD 92
91390 HTD 22
91762 HTD 102
91343 OTH 40
94542 CAN 29
95076 HTD 106
90254 CAN 24
95008 INJ 27
96001 CAN 63
95367 CAN 42
94025 CAN 57
91201 HTD 39
95127 OTH 49
91755 HTD 38
92691 HTD 107
93291 OTH 67
92405 HTD 36
91910 STK 37
94579 CAN 52
92544 HTD 159
91406 OTH 40
92392 HTD 71
92243 HTD 61
94904 OTH 27
95240 PNF 21
91303 OTH 21
92804 INJ 20
90028 HTD 61
91711 OTH 48
90740 HTD 146
95946 CAN 31
92651 HTD 37
94566 HTD 73
90242 CLD 23
91770 HTD 109
94577 OTH 86
90404 HTD 88
95014 HTD 97
92804 CAN 144
91367 CAN 86
90028 OTH 27
90040 CAN 21
94589 CAN 50
95350 STK 32
94551 OTH 32
94920 HTD 30
94708 CAN 21
91792 CAN 29
95030 HTD 27
90248 HTD 25
91214 CAN 39
96130 OTH 23
93619 OTH 33
91803 OTH 22
96002 CAN 83
91932 CAN 36
95608 ALZ 30
91773 CLD 30
92845 HTD 31
92019 ALZ 21
95476 OTH 81
95050 OTH 47
93705 CAN 55
92220 OTH 52
90740 OTH 87
93304 OTH 69
92308 CLD 28
95695 CLD 31
94960 CAN 27
94127 STK 25
90280 OTH 61
94566 OTH 33
91731 CAN 34
93711 OTH 75
92020 CLD 31
92128 STK 26
95355 INJ 24
93313 HTD 48
94118 OTH 47
95423 CAN 20
94131 CAN 39
92117 HTD 103
95340 CLD 27
92835 CAN 57
90740 CAN 112
95966 OTH 84
94602 HTD 54
93446 STK 47
92805 OTH 46
95128 OTH 47
95070 INJ 28
90069 CAN 39
90047 CAN 97
91791 CAN 54
90503 STK 22
90805 STK 29
92571 CAN 25
94121 PNF 20
94608 CAN 45
95405 OTH 41
92627 HTD 107
95501 INJ 37
90006 OTH 42
90275 ALZ 25
95616 OTH 32
93901 CAN 47
95843 CAN 44
92262 CLD 21
92886 HTD 84
95602 CAN 55
93662 CAN 34
92220 STK 40
93711 INJ 24
92071 OTH 55
90019 OTH 71
93612 STK 23
94061 HTD 62
90670 HTD 34
92008 OTH 53
92881 HTD 31
95437 CAN 28
90680 OTH 26
92509 STK 29
94403 STK 29
91107 CAN 61
91320 HTD 76
90717 OTH 24
91506 HTD 53
90706 CLD 26
90606 CAN 36
92832 HTD 49
92277 HTD 47
93534 OTH 57
90640 CAN 85
92083 HTD 41
94010 CAN 79
90007 CAN 33
95324 HTD 23
93304 HTD 113
90250 STK 30
92688 CAN 36
95758 OTH 30
94564 CAN 42
92054 INJ 21
95382 CAN 44
94030 OTH 35
93704 CAN 54
90035 CAN 69
91352 HTD 68
92844 HTD 20
95337 OTH 24
92410 HTD 41
90201 OTH 66
90505 HTD 85
93013 CAN 35
91731 HTD 42
92119 STK 21
93215 CAN 32
92705 HTD 86
94547 CAN 25
95630 OTH 62
92570 INJ 22
90034 OTH 34
91202 OTH 26
93117 HTD 46
95341 HTD 22
95648 HTD 105
91355 CAN 44
95825 OTH 84
90005 OTH 24
92845 HTD 28
91746 OTH 25
95492 OTH 23
92544 CAN 117
95206 OTH 62
93021 HTD 37
94501 CLD 20
95023 CAN 64
94116 PNF 38
92201 CLD 22
95037 CAN 68
95207 INJ 22
92220 CAN 117
94109 STK 22
92201 HTD 69
95823 HTD 124
90403 CAN 34
91411 CAN 23
92276 CAN 27
91320 CAN 58
94116 STK 23
95670 OTH 70
90037 HTD 110
95926 STK 24
95209 OTH 47
95965 CAN 45
90242 OTH 33
94591 HTD 91
92586 OTH 85
95422 OTH 49
90630 STK 23
92553 OTH 47
90745 CAN 91
92706 OTH 36
95531 HTD 45
92880 OTH 34
91350 OTH 20
90706 HTD 136
90815 CLD 25
92505 OTH 39
92586 CAN 115
94521 CAN 84
92056 OTH 72
93230 CLD 36
92025 CLD 24
95376 STK 24
91040 HTD 52
94708 CAN 28
94903 STK 32
93012 STK 21
90063 STK 25
90032 HTD 67
90623 HTD 28
94521 HTD 79
90720 OTH 34
96003 CLD 29
93514 HTD 23
93536 HTD 100
95401 HTD 61
92399 HTD 154
92104 HTD 43
91016 HTD 116
94901 OTH 56
92118 HTD 49
92706 CAN 37
90606 HTD 71
95608 STK 42
92104 CAN 78
92411 HTD 50
94520 OTH 47
93726 CAN 67
95842 OTH 34
93644 OTH 22
92024 OTH 77
94603 CAN 62
90720 HTD 45
91351 CAN 43
92868 OTH 24
90404 CAN 31
93280 HTD 28
95020 STK 22
91321 CAN 39
94509 CLD 38
92870 CAN 80
93004 CAN 35
92879 STK 20
92506 CAN 80
92410 HTD 75
92240 OTH 30
94583 OTH 40
96003 STK 37
92408 HTD 21
99999 HOM 70
92688 HTD 21
92078 CAN 81
93535 HTD 115
90029 HTD 95
94901 OTH 40
95356 CLD 24
92027 HTD 91
91351 HTD 68
92027 OTH 69
94123 HTD 29
92262 OTH 62
93907 OTH 28
95112 OTH 41
93101 OTH 30
91105 CAN 21
95824 OTH 50
94536 OTH 101
93420 STK 24
92308 OTH 49
92307 OTH 37
91344 ALZ 20
90069 CAN 40
92804 STK 32
94118 STK 23
95954 CAN 36
90250 STK 32
90266 HTD 52
93901 HTD 61
93013 HTD 33
92545 OTH 86
92704 HTD 78
92504 CAN 83
90746 HTD 53
92009 OTH 56
90804 CAN 42
93612 OTH 46
90808 STK 27
93454 HTD 91
94805 OTH 29
94513 OTH 61
91710 CAN 84
94589 OTH 60
90001 HTD 57
96007 CLD 33
94401 CAN 51
90504 OTH 29
90022 HTD 101
95815 CAN 41
92501 CAN 24
99998 HOM 25
92648 OTH 46
93550 OTH 52
92119 CAN 56
94602 HTD 50
90638 OTH 73
94601 HTD 78
94597 OTH 29
90706 OTH 78
93010 HTD 96
91792 OTH 26
93001 OTH 60
92629 HTD 59
94530 CAN 54
94087 HTD 80
94116 STK 63
92508 CAN 31
93923 CAN 48
92314 CAN 22
92860 CAN 43
90265 HTD 32
91107 OTH 37
94595 OTH 106
92703 HTD 66
93312 CAN 53
96003 CAN 89
93063 CAN 81
90650 PNF 24
91325 HTD 54
90250 STK 27
92130 CAN 36
92782 CAN 27
92843 OTH 26
91384 HTD 22
94952 ALZ 21
92705 STK 32
95030 HTD 33
94558 OTH 93
92708 CAN 116
94109 STK 54
92651 OTH 24
95030 CAN 26
95650 OTH 22
91361 CAN 41
92831 STK 22
91770 PNF 25
94599 OTH 27
95988 OTH 20
92111 ALZ 20
94565 HTD 130
95521 OTH 27
91335 INJ 22
90303 OTH 21
91941 CLD 22
92057 ALZ 21
92586 STK 38
94599 HTD 51
95828 STK 31
92252 OTH 34
92024 OTH 43
90003 HOM 29
95695 INJ 27
95818 HTD 33
90502 OTH 28
94920 CAN 32
92562 CAN 86
92509 CAN 77
90250 OTH 69
94599 OTH 25
95838 HTD 59
92211 STK 24
94133 HTD 87
95608 ALZ 21
95642 CAN 25
94526 CAN 58
91506 CAN 33
95660 STK 22
92123 HTD 64
95746 CAN 27
95901 CLD 27
93103 OTH 24
93292 CAN 51
95070 HTD 56
95135 OTH 31
95605 CAN 25
95348 HTD 36
91911 CLD 32
92705 ALZ 26
95136 OTH 21
92123 CAN 34
94591 DIA 24
91024 CAN 20
92040 ALZ 20
92821 HTD 55
95628 HTD 79
92344 OTH 20
95540 CAN 40
94087 STK 20
93010 CAN 82
94609 OTH 38
93401 OTH 59
95219 CAN 48
92054 ALZ 21
95035 HTD 59
94563 OTH 29
90744 OTH 36
91007 HTD 87
95640 CAN 23
95691 HTD 69
96002 OTH 70
92835 CAN 47
94598 ALZ 22
90605 HTD 83
91709 HTD 72
95076 STK 28
92227 CAN 37
94530 OTH 38
95660 OTH 48
95616 HTD 41
92647 ALZ 21
94134 OTH 50
93727 OTH 109
92543 OTH 80
92336 OTH 47
91307 CAN 63
95405 HTD 48
93305 OTH 49
90808 HTD 118
94954 HTD 69
94541 CLD 21
92804 CAN 116
92107 OTH 22
95823 OTH 85
93277 HTD 126
92274 HTD 22
95648 HTD 74
93906 HTD 66
90012 CAN 40
91791 HTD 69
90274 OTH 37
95356 CAN 53
92113 CAN 51
93240 CAN 26
99999 OTH 552
92154 HTD 103
91024 CAN 27
92506 HTD 115
92504 STK 25
93618 OTH 23
92683 OTH 106
92101 CAN 46
95661 ALZ 20
94066 HTD 69
92553 CAN 66
92260 HTD 131
91709 OTH 44
92054 OTH 72
95032 HTD 52
90603 CAN 46
93257 OTH 78
92307 STK 20
90810 STK 20
94619 OTH 39
92592 OTH 45
92630 CAN 90
90047 OTH 53
92120 STK 20
90057 HTD 59
90603 OTH 32
93727 HTD 113
91731 HTD 46
90008 CAN 81
94551 CAN 28
95112 CAN 48
90813 OTH 34
95032 OTH 51
94015 OTH 64
91403 CAN 34
94705 CAN 32
92583 HTD 78
91764 HTD 64
95966 CAN 103
91411 OTH 21
95240 INJ 20
90640 OTH 70
99998 OTH 233
90717 HTD 49
95603 STK 32
90043 STK 28
92677 OTH 50
91024 HTD 28
91706 HTD 100
91945 CAN 44
90266 OTH 25
91206 HTD 75
93306 OTH 116
92630 HTD 96
92627 HTD 92
90250 CLD 24
95630 ALZ 23
95117 HTD 33
92102 CAN 50
92835 OTH 45
90230 HTD 61
90802 OTH 63
92065 CAN 46
91320 CAN 61
95822 HTD 130
90660 HTD 124
95954 OTH 31
90503 CAN 85
94560 OTH 40
90638 OTH 58
93015 OTH 27
94109 OTH 116
93536 OTH 60
93657 OTH 43
95926 OTH 58
92868 HTD 57
96080 STK 37
95620 OTH 26
93035 CAN 39
92054 HTD 115
90003 CAN 63
90069 CAN 27
92040 OTH 46
92105 CLD 22
94546 STK 46
95366 OTH 31
91024 CAN 20
95403 INJ 22
92860 HTD 49
92544 CLD 40
92345 CAN 121
92506 CAN 86
94025 OTH 54
92860 CAN 30
92223 OTH 39
91605 HTD 87
92128 OTH 74
91767 CAN 62
91768 CAN 36
90046 INJ 27
94109 CAN 122
94702 CAN 28
90402 HTD 26
94903 CAN 71
95624 HTD 76
90062 OTH 39
95340 OTH 120
95210 STK 23
90640 HTD 130
90245 HTD 35
93940 OTH 68
93446 OTH 47
90027 STK 21
95128 OTH 50
91932 HTD 30
92104 CAN 58
92571 HTD 47
94112 OTH 131
90810 OTH 41
95949 OTH 29
90255 OTH 45
93455 HTD 86
91764 CAN 51
92252 CAN 22
90712 OTH 37
93013 CAN 28
94619 HTD 25
90240 CAN 42
92377 HTD 29
90222 CAN 42
90810 OTH 24
92647 HTD 83
95603 OTH 57
95961 OTH 28
95945 OTH 56
91436 HTD 43
95828 CAN 90
92804 PNF 26
90026 STK 25
93933 CAN 32
91606 OTH 40
95691 OTH 43
92040 HTD 63
92027 OTH 63
91763 CAN 53
92014 HTD 24
94024 CAN 35
95682 HTD 40
92037 CAN 85
95628 OTH 58
90606 HTD 56
95667 HTD 97
92592 OTH 48
91706 HTD 89
93247 HTD 20
93552 CAN 30
95124 OTH 65
95403 STK 24
95307 OTH 39
95062 STK 32
95240 CLD 21
92881 CAN 30
94550 STK 25
91786 STK 25
94954 STK 27
93003 CLD 24
90732 OTH 30
95677 CAN 38
90241 STK 21
94804 CAN 73
95476 CAN 89
92127 OTH 30
90504 HTD 62
95746 OTH 30
93455 CLD 24
95695 STK 21
95828 HTD 96
91801 OTH 53
93444 HTD 31
92545 CAN 112
90277 STK 20
93638 HTD 69
92311 CAN 73
90815 CAN 76
95340 STK 48
95401 OTH 32
94123 CAN 34
92583 INJ 20
91741 HTD 63
91362 HTD 42
92260 CAN 112
93111 HTD 40
95757 CAN 39
92691 ALZ 50
95336 CAN 74
94544 OTH 93
92376 CAN 81
90032 HTD 61
93280 HTD 26
90808 OTH 43
91752 HTD 52
92116 CAN 50
95111 OTH 33
93706 HTD 88
95926 OTH 50
92008 CAN 41
90035 HTD 107
94580 OTH 38
93662 CAN 29
94040 HTD 37
95354 HTD 57
94804 STK 23
91343 CAN 88
94546 STK 47
95030 HTD 32
94546 HTD 83
91331 CAN 92
91205 HTD 87
94952 OTH 51
90401 HTD 20
94062 CAN 50
91203 CAN 20
90710 OTH 25
95963 OTH 23
94533 STK 27
91320 HTD 66
94565 OTH 84
91789 OTH 38
93111 HTD 57
90063 OTH 44
90027 HTD 96
92346 CLD 34
91722 CAN 54
93706 HTD 91
94591 ALZ 21
91406 CAN 52
96001 HTD 97
92040 CLD 23
92128 HTD 132
96002 STK 26
92028 CLD 24
90717 CAN 44
94588 OTH 21
90024 HTD 71
92886 OTH 40
94558 CAN 153
95618 OTH 29
93312 OTH 41
95407 OTH 48
93551 OTH 27
94531 HTD 29
90814 OTH 24
96067 HTD 22
92879 CAN 45
92504 HTD 119
92545 OTH 92
93610 HTD 32
91902 CAN 32
95687 CLD 37
94121 CAN 83
95148 HTD 36
92586 ALZ 28
92530 CLD 26
95122 CAN 38
95437 HTD 46
95816 OTH 28
91104 STK 21
95678 HTD 60
95008 OTH 54
92805 OTH 57
94590 CLD 23
95841 CAN 41
93245 HTD 27
93402 CAN 33
91789 OTH 33
92071 CAN 84
90813 HTD 75
94124 HTD 46
91423 HTD 66
94115 HTD 77
95687 OTH 62
92009 HTD 42
92672 OTH 25
92879 OTH 44
92649 OTH 29
92807 HTD 58
94564 CAN 36
93727 HTD 128
92392 OTH 59
93710 HTD 53
90732 OTH 38
95682 CLD 21
91352 HTD 89
94577 HTD 96
94539 CAN 54
92014 CAN 24
94591 ALZ 31
90638 STK 23
90028 OTH 22
94596 OTH 32
93010 OTH 93
92504 HTD 125
93455 OTH 68
95111 CAN 55
90746 HTD 68
95020 OTH 29
95630 CAN 74
94595 CAN 113
94553 OTH 66
91605 OTH 44
92127 HTD 42
92123 OTH 30
93727 STK 25
95842 OTH 24
95661 CAN 53
94541 DIA 20
91950 PNF 20
96001 STK 21
90012 HTD 45
92359 HTD 20
94577 OTH 86
90301 OTH 35
95632 CAN 45
95358 HTD 45
92821 OTH 45
95354 HTD 60
90723 HTD 47
92009 OTH 30
91901 HTD 33
94595 OTH 118
93221 HTD 30
95928 OTH 42
94520 CAN 45
91767 HTD 105
91101 CAN 31
92399 ALZ 24
93292 CAN 30
95003 HTD 49
93268 HTD 30
95112 INJ 21
92841 CAN 46
91767 OTH 39
91765 OTH 39
94132 OTH 41
95476 INJ 22
92501 OTH 32
92586 HTD 190
94578 OTH 53
92596 CAN 21
92021 STK 31
91106 CAN 36
91702 CAN 57
93454 STK 26
92311 CLD 25
93105 CAN 74
92240 CAN 56
92054 STK 29
95120 HTD 39
92037 HTD 66
93706 STK 26
93612 CAN 73
91344 CAN 96
95662 OTH 36
94002 CAN 50
91748 HTD 57
94583 CAN 40
94127 HTD 37
95008 CAN 47
95204 HTD 69
95030 CAN 38
91733 CAN 50
90001 OTH 60
95838 CAN 49
92057 OTH 67
90027 CAN 104
95965 CAN 45
94520 OTH 57
95003 OTH 42
95616 STK 22
95118 OTH 41
95948 CAN 24
95603 OTH 82
90272 OTH 23
90037 HTD 97
90680 HTD 57
90033 OTH 46
94536 DIA 20
92374 OTH 53
95350 CAN 126
95206 HTD 63
94545 OTH 38
93309 CLD 37
91304 OTH 60
90250 STK 27
90042 OTH 54
94303 CAN 53
94510 HTD 39
94520 HTD 56
95746 CAN 31
92821 STK 23
90815 OTH 55
92336 CAN 35
92627 CAN 69
95822 STK 25
92345 CLD 43
92653 OTH 176
90301 HTD 80
92677 CAN 80
90703 CAN 76
93420 CLD 22
94565 DIA 21
91761 OTH 50
95131 OTH 28
91790 OTH 39
90008 OTH 51
95963 OTH 25
91360 HTD 92
95203 HTD 26
94801 CAN 45
93117 CAN 48
92252 CAN 23
95661 HTD 89
92405 HTD 49
92703 OTH 48
95206 PNF 31
94536 HTD 124
95677 HTD 37
94609 OTH 49
95472 CAN 60
93710 CAN 49
93704 OTH 58
93505 CAN 23
93458 OTH 39
92404 OTH 88
93638 INJ 25
91345 CAN 39
93013 HTD 35
91602 HTD 37
93455 OTH 64
95616 PNF 27
92065 HTD 41
94402 OTH 47
92307 CLD 28
90044 INJ 27
94520 HTD 41
92544 HTD 211
94530 STK 25
90025 CAN 47
91042 CAN 48
95621 STK 23
93662 CAN 36
90272 HTD 47
95205 HTD 66
95242 CAN 47
93402 CAN 42
92008 CAN 63
91356 HTD 87
95203 HTD 26
95757 HTD 38
90005 OTH 24
92562 HTD 81
95966 OTH 90
90813 STK 21
95076 PNF 24
93402 OTH 35
92083 HTD 46
93657 STK 21
94108 CAN 40
90660 STK 29
95203 OTH 41
90003 HTD 74
93630 HTD 22
95531 HTD 55
94118 HTD 75
94559 CAN 37
91773 OTH 31
91755 OTH 26
91902 HTD 38
99999 LIV 33
90807 OTH 47
94612 HTD 36
95121 OTH 28
94519 HTD 31
91320 CAN 57
95219 OTH 26
94565 INJ 32
91740 HTD 59
95818 OTH 31
91722 CAN 37
94553 HTD 63
92027 OTH 77
92345 OTH 111
91401 CAN 56
92629 CAN 57
96019 HTD 35
95991 OTH 51
90505 STK 21
94132 CAN 63
92345 INJ 30
92316 HTD 39
