ZIP DISEASE_ID COUNT
94112 STK 48
93644 CAN 30
91202 HTD 73
94519 OTH 32
93247 HTD 25
95843 CAN 44
95425 HTD 29
93514 CAN 28
94612 OTH 34
90503 HTD 101
90039 HTD 64
92507 CAN 53
90723 HTD 49
90701 HTD 46
95621 CAN 91
94544 DIA 24
94585 CAN 32
91775 HTD 47
92646 STK 27
90815 CAN 74
92595 HTD 65
92544 CAN 121
90059 CAN 56
95437 CAN 37
95129 CAN 50
91342 CAN 122
90025 CAN 48
93535 STK 20
92014 OTH 21
95037 OTH 34
92130 HTD 23
95210 HTD 48
95757 OTH 29
93614 CAN 32
94960 CAN 25
90813 HOM 21
93307 STK 23
96021 HTD 37
92223 HTD 83
95818 OTH 31
91750 OTH 46
91932 CAN 54
93230 STK 26
94610 HTD 52
91506 HTD 53
90680 HTD 72
92336 OTH 47
96094 CAN 20
95673 CAN 26
95973 OTH 44
95019 HTD 21
94014 OTH 44
92647 OTH 60
92879 HTD 72
94132 HTD 59
95204 CAN 77
95340 INJ 29
91740 CAN 41
95630 OTH 63
95355 CLD 22
93940 HTD 77
95122 OTH 29
95667 HTD 84
90249 HTD 38
91977 ALZ 21
91207 CAN 24
95136 OTH 35
90036 HTD 100
94558 STK 73
91770 CAN 92
92110 HTD 41
92706 OTH 27
90022 CAN 78
93420 CAN 64
92260 OTH 69
92324 CAN 68
94960 CAN 30
91006 OTH 32
93306 HTD 136
91770 CAN 109
90720 OTH 22
90630 OTH 37
95014 CAN 59
92840 CAN 89
95616 OTH 43
90043 OTH 56
95969 CAN 104
93907 CAN 30
92126 CAN 75
92311 HTD 90
91326 CAN 45
95453 CAN 30
95660 HTD 66
95351 OTH 59
91706 OTH 49
93101 OTH 31
90044 HTD 174
96080 CLD 24
95409 CLD 26
92626 HTD 73
90029 CAN 64
91744 OTH 64
95348 CAN 35
94134 HTD 60
91384 HTD 23
92308 OTH 79
95928 HTD 70
95765 HTD 36
92625 CAN 22
92591 CAN 44
94558 PNF 31
94903 CAN 69
90402 CAN 26
91306 HTD 68
94544 CLD 24
93955 HTD 51
95833 OTH 36
94555 HTD 33
94080 INJ 22
93240 CLD 20
92831 CAN 36
92252 OTH 23
94579 HTD 33
92646 HTD 135
94619 CAN 59
92545 CLD 50
92335 HTD 83
92677 CAN 84
92562 OTH 36
92103 HTD 88
92008 HTD 61
90620 CLD 23
94533 CAN 110
93035 OTH 22
94579 OTH 42
93111 INJ 28
90404 STK 23
92867 CAN 51
95521 OTH 26
91108 CAN 23
91321 OTH 31
91384 CAN 21
91405 STK 21
91311 OTH 41
90260 OTH 21
94087 HTD 77
93301 OTH 32
90731 STK 25
95076 HTD 125
94526 OTH 48
92071 HTD 115
92509 STK 27
95307 HTD 79
95215 OTH 20
92040 OTH 76
95621 OTH 60
95070 ALZ 37
91367 OTH 30
94618 OTH 24
95121 HTD 33
95818 CAN 36
92377 CAN 26
90222 OTH 38
91324 CAN 36
94564 CAN 40
91506 OTH 24
95361 CAN 55
95662 OTH 50
92106 CAN 45
92557 HTD 49
93306 CLD 31
95824 OTH 41
94403 HTD 68
94025 CAN 75
94523 HTD 97
90810 CLD 22
95320 CAN 30
93103 CAN 29
90670 CAN 27
90201 DIA 21
90660 INJ 21
92371 CAN 28
92692 CAN 67
91764 HTD 61
94538 OTH 59
90266 HTD 63
92868 CAN 32
90004 HTD 81
95032 HTD 44
92110 HTD 42
92583 OTH 41
94403 STK 29
94061 CAN 50
92336 OTH 53
90034 HTD 70
90012 CAN 44
93704 OTH 35
92201 CAN 80
94123 CAN 58
95966 CLD 30
90745 OTH 41
92870 HTD 79
92054 CAN 70
90810 HTD 70
92024 HTD 86
95050 CAN 46
95827 HTD 24
95816 OTH 26
94546 CAN 78
92655 HTD 23
93551 CAN 49
92582 CAN 32
90069 HTD 49
95965 OTH 35
92705 HTD 76
94538 HTD 73
92020 ALZ 41
95966 OTH 60
95624 HTD 50
92123 CAN 42
92128 CAN 106
93442 HTD 38
90057 HTD 73
93706 INJ 20
94132 CAN 67
90013 HTD 25
92831 OTH 31
94404 CAN 41
92065 OTH 35
91604 CAN 46
95521 HTD 22
94015 HTD 112
95448 HTD 37
90024 CAN 66
92612 HTD 41
94703 CAN 35
94805 OTH 21
94804 HOM 22
90061 OTH 40
91761 CAN 55
90604 OTH 38
95010 HTD 22
94605 CAN 81
95204 CAN 62
92677 CAN 80
93618 CAN 22
91007 CAN 55
95351 CAN 55
94019 CAN 28
90670 CAN 34
90602 CAN 30
93727 HTD 112
91602 CAN 42
95322 HTD 22
91702 CLD 23
90810 OTH 36
94523 ALZ 34
95215 CAN 41
92881 HTD 33
95814 OTH 23
90802 OTH 60
93306 CAN 97
92629 OTH 30
92840 OTH 56
95642 OTH 24
92124 CAN 29
91789 CAN 53
90740 STK 27
92646 STK 23
94595 STK 67
90066 HTD 110
91436 CAN 37
94599 CAN 31
91780 OTH 37
92505 CAN 62
91732 CLD 21
92128 CAN 89
92586 CLD 50
95695 CLD 25
94546 CAN 121
91504 CAN 48
93635 OTH 26
92501 HTD 37
90031 HTD 76
94118 STK 22
92646 STK 26
92284 CAN 73
94519 CAN 27
94115 HTD 69
94014 CAN 68
92335 HTD 123
91311 OTH 41
94403 OTH 60
92595 HTD 50
91601 CAN 38
90065 OTH 40
90011 OTH 58
92040 INJ 22
94108 OTH 29
93702 OTH 65
95953 OTH 26
91108 HTD 38
92591 HTD 28
91303 HTD 31
96001 INJ 20
95833 CAN 41
91501 CAN 31
95822 CLD 27
92672 CAN 68
90630 STK 22
90250 CAN 88
90640 OTH 55
94014 HTD 52
90241 CAN 60
91360 OTH 52
91945 STK 24
95928 HTD 68
94127 HTD 21
90703 OTH 46
90036 HTD 73
91351 CAN 48
92835 ALZ 20
92557 CAN 58
92173 OTH 24
90232 HTD 24
92019 OTH 51
94536 INJ 21
93442 CAN 35
91016 HTD 101
92113 STK 21
94080 OTH 61
91910 INJ 21
92545 HTD 242
94553 CLD 31
95403 HTD 82
90248 HTD 23
90001 CAN 56
93401 HTD 69
93551 CLD 24
95826 HTD 51
94526 HTD 46
92653 OTH 47
95401 STK 23
91801 PNF 31
94708 CAN 26
91344 STK 33
93727 HTD 107
90803 HTD 91
93023 HTD 77
92506 CLD 25
95822 HTD 101
90031 HTD 83
93015 CAN 31
90069 OTH 30
94587 HTD 96
92026 INJ 20
95821 OTH 81
91351 OTH 23
94530 CAN 61
90660 STK 25
93314 CAN 38
92780 CAN 62
90034 STK 26
92101 OTH 52
95076 INJ 27
91403 HTD 57
92399 CAN 113
92376 OTH 89
94590 STK 32
92840 HTD 94
95616 OTH 44
90806 OTH 48
91343 OTH 46
91343 HTD 84
93274 CAN 103
92336 INJ 21
94114 HTD 35
93436 OTH 62
90744 CAN 55
92262 HTD 97
94301 HTD 36
92154 STK 26
90293 HTD 26
95610 STK 23
95945 CAN 86
94010 CLD 24
95336 CAN 77
94904 CAN 25
95695 CAN 74
90020 OTH 29
95340 INJ 30
95973 CAN 62
94954 CAN 60
95490 OTH 22
92025 CLD 29
93012 HTD 81
90803 OTH 24
95242 CAN 53
95610 STK 29
92646 CAN 126
93704 CLD 23
95136 CAN 37
91504 CAN 38
93110 HTD 44
90620 HTD 75
92009 HTD 65
93534 STK 21
94549 CAN 52
95380 STK 21
92314 OTH 20
95661 HTD 91
95492 OTH 46
92220 CLD 39
95448 HTD 45
90808 STK 27
95148 HTD 37
93505 HTD 20
92843 OTH 28
94124 STK 26
91780 STK 25
90026 OTH 66
95350 CLD 43
91307 OTH 28
95823 STK 39
95660 OTH 49
92869 OTH 33
91763 CAN 39
92346 CLD 21
95111 OTH 36
95076 HTD 158
90023 OTH 47
91706 OTH 61
92241 HTD 29
93306 INJ 20
93654 HTD 60
93257 PNF 22
90034 CLD 20
91343 HTD 94
95363 CAN 23
95118 CAN 37
91205 HTD 95
92037 HTD 96
92624 CAN 21
92056 CLD 32
91101 HTD 46
95453 OTH 31
95820 CAN 62
94560 HTD 47
92376 HTD 121
92629 OTH 30
94609 CAN 45
95632 CAN 57
92410 HTD 71
92069 STK 25
90024 CAN 51
94598 HTD 30
94544 HTD 92
93306 CLD 33
95823 DIA 22
93263 HTD 37
91423 CAN 50
95838 STK 20
92630 STK 24
93304 HTD 73
94559 OTH 46
96022 HTD 30
95758 CLD 20
94087 OTH 57
95123 CAN 81
95661 ALZ 20
95608 HTD 191
90502 CAN 30
95953 HTD 21
92399 HTD 116
90044 HTD 177
94040 OTH 35
91763 CAN 59
94118 HTD 60
95122 HTD 51
93950 OTH 30
92201 HTD 84
91331 HTD 116
95122 HTD 46
94301 CAN 27
92868 HTD 25
91784 HTD 61
92111 STK 26
95621 STK 26
93433 HTD 23
90047 HTD 129
93953 HTD 22
90025 STK 21
92507 OTH 53
92648 CAN 75
92509 INJ 21
90025 HTD 86
95403 OTH 81
92057 OTH 43
92014 CAN 24
95403 CAN 81
95648 CAN 119
92806 CAN 46
95678 INJ 20
95076 OTH 92
91765 HTD 55
92201 HTD 93
92583 OTH 45
95991 STK 20
90638 CLD 23
95370 CAN 75
94566 HTD 72
90712 STK 25
94803 HTD 49
90270 HTD 22
92337 CAN 23
95076 STK 30
92270 HTD 69
94133 STK 22
92027 ALZ 21
95010 OTH 22
95648 OTH 22
93308 OTH 93
91709 OTH 21
90630 HTD 73
95833 CAN 38
90046 OTH 62
95240 ALZ 28
93726 OTH 65
90048 CAN 54
91342 CAN 115
92277 CLD 22
92028 STK 20
95032 CAN 30
95206 CAN 65
93405 HTD 24
92881 CAN 32
94568 CAN 38
90278 OTH 22
90631 ALZ 34
95831 HTD 79
95118 HTD 44
94538 HTD 80
91720 HTD 88
93292 HTD 47
90037 CAN 59
91722 CAN 60
95404 CAN 67
92503 CAN 90
94401 HTD 55
95123 OTH 37
94536 CAN 92
92867 CAN 58
95608 ALZ 31
92075 CAN 26
90005 CAN 34
91423 OTH 34
92308 OTH 73
92691 STK 25
96003 CAN 88
92373 CLD 26
92020 HTD 150
91342 HTD 159
90022 LIV 20
94601 OTH 82
95630 OTH 55
93304 HTD 122
95687 HTD 80
95370 HTD 88
92040 HTD 77
93455 INJ 24
95127 OTH 62
91390 CAN 25
94518 OTH 40
94590 HTD 69
93003 ALZ 30
95826 OTH 67
95030 CAN 38
91011 HTD 20
95132 CAN 42
91401 CAN 56
94590 OTH 50
94806 CLD 23
92270 CLD 21
91750 CAN 72
92335 CAN 81
94002 CAN 47
94102 CAN 59
91343 CAN 103
92114 STK 34
92336 HTD 52
90815 STK 22
94040 HTD 42
93619 HTD 26
92663 OTH 32
93257 CLD 34
94015 CAN 114
92804 PNF 33
94703 HTD 29
95965 OTH 51
90022 STK 21
95991 CAN 55
95825 CLD 20
95366 CAN 28
91776 HTD 43
93706 CAN 54
95060 OTH 51
92596 HTD 23
94550 OTH 50
91402 OTH 54
95864 HTD 64
93401 STK 20
94025 CAN 68
94115 STK 42
95202 HTD 32
91901 CAN 29
94102 HTD 78
94903 OTH 74
92692 OTH 46
95820 OTH 72
93933 OTH 23
92114 HTD 123
95136 CLD 20
90025 CAN 47
91776 HTD 71
93706 HTD 78
93722 HTD 75
94904 OTH 21
95650 CAN 25
92083 CAN 34
95003 CAN 43
94127 CAN 37
92028 STK 22
95642 CAN 29
95820 HTD 63
93514 OTH 23
95826 STK 20
94518 CAN 57
92220 OTH 55
91006 OTH 23
94541 INJ 22
95747 CAN 61
90710 OTH 23
93422 CAN 78
94025 HTD 71
93041 OTH 25
95993 STK 20
94544 INJ 23
92154 OTH 51
95822 HTD 116
95476 CLD 26
91362 CAN 47
95205 HTD 92
90063 HTD 61
93245 OTH 28
91206 OTH 31
93446 HTD 74
93454 HTD 107
91360 OTH 72
95816 CAN 35
93035 HTD 32
96001 INJ 23
95240 INJ 30
92860 CAN 33
92128 CAN 95
93257 CLD 35
93458 HTD 68
90601 OTH 32
94553 HTD 61
95831 OTH 62
95422 OTH 44
91011 CAN 33
95121 HTD 36
94583 OTH 31
92113 OTH 59
92374 HTD 57
91301 CAN 42
94954 HTD 66
92679 CAN 27
94901 OTH 40
93635 OTH 37
94952 CAN 60
93722 CAN 77
91321 HTD 68
95993 HTD 47
91367 HTD 74
92220 OTH 65
95076 HTD 173
91780 OTH 36
91321 CAN 52
90280 STK 20
92307 CAN 79
92570 INJ 22
94127 STK 25
92675 ALZ 27
94558 HTD 147
92627 OTH 41
92627 CAN 66
95821 STK 28
95758 OTH 56
92117 HTD 122
94070 OTH 34
93727 CLD 25
95476 CAN 100
92126 INJ 20
92078 OTH 49
95131 CAN 26
95355 STK 33
94070 OTH 29
91335 HTD 160
95472 ALZ 20
96080 STK 25
95482 OTH 64
95116 OTH 47
92019 OTH 51
91411 OTH 29
91910 STK 53
91770 CAN 105
95117 HTD 42
93711 CAN 72
94306 CAN 43
99998 STK 95
92646 OTH 52
95356 OTH 34
92354 CAN 31
93560 HTD 32
90605 OTH 32
92646 CLD 22
90713 HTD 61
90706 OTH 78
95746 OTH 28
92692 CAN 73
92509 PNF 22
94599 OTH 23
94066 STK 24
92308 HTD 81
90670 HTD 29
95076 CLD 20
90064 OTH 27
94596 HTD 88
96007 OTH 76
93015 CAN 27
91792 HTD 31
92027 CAN 74
90011 CAN 88
95210 OTH 54
91367 CAN 86
94550 OTH 70
91745 OTH 47
93065 HTD 96
94941 OTH 44
91773 CLD 23
93612 HTD 85
93268 CAN 31
91208 HTD 49
95678 HTD 61
90505 OTH 53
95338 HTD 27
92562 STK 24
90032 HTD 67
93555 CAN 63
92227 HTD 33
92509 HTD 117
93722 OTH 77
90015 HTD 22
95366 OTH 29
91331 STK 21
96002 CLD 48
90201 OTH 63
95501 CAN 45
90740 STK 37
95632 HTD 50
90065 CAN 60
90003 OTH 55
94588 CAN 43
92869 OTH 23
95829 HTD 20
95864 OTH 41
93436 OTH 83
91786 STK 24
95816 OTH 28
95688 HTD 49
95648 CLD 23
91786 CLD 21
94002 HTD 58
96022 HTD 24
94080 STK 49
92128 CAN 127
92102 OTH 32
96021 OTH 24
93003 HTD 116
95823 HTD 118
93301 OTH 34
92054 OTH 69
95380 OTH 38
91324 HTD 58
94579 OTH 44
92882 CLD 21
94109 STK 26
91803 HTD 61
94903 STK 30
94606 HTD 43
92084 OTH 66
94080 INJ 22
92411 OTH 46
92648 INJ 24
90043 PNF 23
95122 CAN 46
94531 CAN 34
95628 STK 33
91911 HTD 154
93727 STK 27
91504 OTH 25
94133 OTH 36
92555 OTH 31
92705 OTH 44
91911 STK 30
95336 OTH 66
94401 CAN 51
95841 CAN 28
93405 OTH 33
93035 HTD 31
92057 CAN 96
90275 OTH 37
92660 CAN 68
92120 CAN 68
92505 CAN 54
91768 HTD 73
93060 CAN 55
91740 CAN 55
92802 HTD 58
94607 OTH 49
90241 HTD 99
95008 HTD 84
94579 HTD 38
94538 HTD 75
90230 CAN 47
93923 OTH 29
92024 CLD 21
94578 OTH 53
93638 HTD 81
92582 HTD 29
94954 CAN 65
95066 OTH 20
93111 HTD 40
92284 STK 24
91108 CAN 24
92024 STK 33
95490 OTH 21
92688 HTD 29
92128 CAN 122
95354 HTD 54
95403 STK 22
94564 CAN 48
91406 CAN 56
91355 HTD 41
95037 CAN 62
95066 HTD 27
95687 CAN 80
95949 HTD 42
92026 ALZ 45
94589 CAN 56
95014 HTD 82
95827 HTD 35
94595 ALZ 28
94024 HTD 32
95407 OTH 32
95030 HTD 32
90802 CLD 24
94941 HTD 41
94002 HTD 41
95132 CAN 48
92301 OTH 30
91360 ALZ 28
92780 OTH 30
92025 PNF 21
95928 OTH 60
92223 HTD 73
95687 OTH 77
95123 STK 24
91763 HTD 66
90222 HTD 59
96002 STK 26
93906 OTH 91
95610 HTD 95
91331 LIV 21
90638 OTH 56
95747 HTD 84
92037 OTH 61
95407 HTD 49
90620 OTH 49
92868 OTH 28
93402 HTD 30
96007 OTH 40
93612 HTD 67
94509 OTH 106
95240 OTH 62
93654 OTH 36
94589 OTH 53
92591 HTD 44
93612 STK 20
93458 OTH 55
95670 OTH 64
92081 HTD 30
91741 CAN 42
92105 OTH 68
92637 CLD 36
92530 CLD 29
92040 CLD 23
90810 OTH 44
92701 OTH 26
90033 CAN 49
93455 CLD 25
91601 HTD 44
94904 HTD 39
90620 OTH 49
96002 CAN 94
92129 HTD 49
91604 CAN 43
93212 CAN 27
94541 STK 36
91910 CAN 113
92663 OTH 24
91744 OTH 64
92102 OTH 51
90710 OTH 23
94122 CAN 116
95422 INJ 20
90803 OTH 39
95051 CAN 79
94124 HTD 79
94520 HTD 60
92346 CLD 29
90670 HTD 34
95336 CLD 26
92509 CAN 83
92109 CAN 63
90068 OTH 24
91730 HTD 65
94596 OTH 44
90740 CAN 108
90059 CAN 50
92064 CAN 63
95207 CLD 29
95354 OTH 40
92223 CAN 47
92555 CAN 25
95123 CAN 72
94114 HTD 44
92227 HTD 36
91763 OTH 29
90057 HTD 69
91335 OTH 89
95204 CAN 57
90808 HTD 79
92804 OTH 88
95240 OTH 81
92410 HTD 68
92128 CLD 24
91104 CAN 58
95355 HTD 121
95620 OTH 22
91730 OTH 53
92021 INJ 20
94560 HTD 44
95660 STK 22
91006 OTH 40
95448 CAN 44
91752 OTH 21
90011 STK 27
90024 HTD 79
90272 HTD 37
92571 CAN 55
94134 HTD 65
94108 HTD 26
91411 CAN 28
92801 OTH 73
91710 OTH 52
95691 HTD 61
94804 OTH 70
91780 OTH 34
92120 HTD 75
92703 CAN 50
90022 OTH 66
90241 CAN 48
90301 HTD 83
93307 HTD 115
94124 HTD 67
95667 OTH 73
94404 CAN 40
90033 HTD 69
92345 HTD 157
94587 CAN 93
90255 CAN 79
94941 CAN 54
93274 CLD 20
94610 OTH 45
90033 CAN 53
92241 CAN 22
95210 OTH 67
91706 OTH 47
92683 INJ 23
95203 CAN 24
93561 HTD 49
91405 CAN 61
92336 HTD 62
90016 CLD 21
92649 HTD 53
92118 CAN 39
90250 HTD 144
92104 HTD 69
95926 INJ 22
94601 STK 31
95370 CLD 21
91740 HTD 83
90272 OTH 26
92505 OTH 33
92346 HTD 76
95307 HTD 57
94544 OTH 100
95355 CLD 21
92708 CAN 123
91401 OTH 36
95376 HTD 66
95694 CAN 20
94086 CAN 47
93647 HTD 21
93308 OTH 66
92395 HTD 98
92130 CAN 22
94070 HTD 60
95348 CAN 31
92260 INJ 25
92562 CAN 82
92127 HTD 43
92530 HTD 70
90222 CAN 42
93309 STK 26
91335 CLD 23
92804 PNF 22
93313 HTD 37
92804 CAN 122
92021 PNF 24
92586 CAN 119
94118 HTD 57
95340 STK 57
90047 DIA 20
90024 STK 28
93705 HTD 111
92107 OTH 31
95124 HTD 71
91350 CAN 37
92203 OTH 27
94596 CLD 20
90022 OTH 50
90066 CAN 79
95060 HTD 64
95210 STK 30
92345 CLD 48
90623 HTD 28
90746 HTD 68
92220 CAN 72
92019 CAN 74
94062 HTD 53
91316 STK 21
92203 CAN 53
95355 HTD 146
91344 CAN 89
91731 CAN 28
92506 ALZ 24
95132 OTH 26
91203 CAN 20
92122 STK 21
93442 OTH 20
92057 HTD 83
95350 OTH 103
91803 HTD 76
94114 OTH 35
90032 PNF 22
95037 STK 28
94517 CAN 27
94612 HTD 40
94541 STK 38
93727 STK 39
94127 HTD 43
93221 CAN 26
92821 HTD 42
91436 HTD 40
95350 STK 41
95814 HTD 53
95991 CLD 35
92683 STK 33
93905 CAN 24
91910 INJ 34
95240 STK 26
95758 CAN 53
94602 CAN 60
91780 HTD 71
90732 CAN 46
92563 HTD 56
94523 OTH 67
91352 STK 22
90247 CAN 69
90620 CLD 26
94116 ALZ 20
95843 HTD 26
95124 CAN 76
91941 CAN 82
91711 ALZ 20
95988 HTD 23
95020 CAN 51
94526 OTH 55
92020 INJ 32
91731 HTD 48
94565 OTH 84
90301 OTH 32
94503 HTD 30
91207 CAN 25
95403 CLD 27
93041 OTH 27
91775 CAN 38
95060 HTD 72
90305 CAN 43
95014 CAN 73
92040 HTD 63
90262 HTD 72
91355 HTD 47
93940 HTD 64
92284 CAN 73
92065 HTD 57
95204 STK 35
92584 HTD 50
95691 HTD 53
94401 OTH 38
90803 HTD 99
95501 OTH 54
95476 STK 26
92308 STK 21
94063 CAN 28
93308 HTD 148
91345 OTH 25
94612 CAN 36
90706 CLD 37
94062 HTD 53
92394 OTH 36
94062 HTD 42
90250 HTD 139
94014 OTH 37
94122 STK 23
92706 OTH 42
95901 STK 25
94954 CLD 20
92804 CAN 110
94107 HTD 21
93004 HTD 52
92024 ALZ 21
90044 HOM 34
95991 OTH 69
95366 HTD 24
93638 INJ 25
94520 OTH 42
94010 OTH 57
93458 OTH 37
95472 HTD 55
95820 HTD 118
92807 CAN 53
95350 OTH 96
93117 CAN 36
93108 HTD 25
90042 CAN 72
93422 CLD 20
92231 HTD 47
90069 HTD 43
91790 OTH 39
92276 HTD 27
92057 OTH 52
94538 CAN 69
95050 OTH 42
95973 STK 21
92505 CAN 36
95453 CAN 33
93309 CLD 23
94602 OTH 54
93514 HTD 44
95945 HTD 77
95824 OTH 50
91767 CLD 23
94598 STK 20
92320 CAN 27
95618 CAN 28
94010 CAN 93
95966 HTD 90
92253 HTD 36
90713 CAN 63
95110 OTH 23
90272 HTD 55
92277 CAN 31
92807 HTD 61
90036 CAN 64
92253 CAN 54
95032 CAN 49
92506 OTH 61
93449 HTD 33
90740 CAN 109
92220 CLD 27
90731 CAN 85
95240 INJ 20
95501 CAN 70
95482 CAN 60
92399 CAN 101
91362 HTD 54
92056 OTH 65
94945 OTH 25
95350 HTD 192
93010 STK 26
93257 OTH 109
90038 HTD 36
93535 CLD 33
94945 HTD 23
93433 OTH 22
92111 OTH 54
94110 CAN 74
93312 OTH 33
92071 HTD 88
95014 ALZ 25
93908 CAN 23
94551 CAN 26
93241 HTD 21
93726 STK 25
94590 OTH 73
95409 OTH 101
92111 CAN 60
93722 OTH 73
91748 CAN 57
95361 CAN 59
93311 CAN 26
90805 CLD 33
95126 CAN 28
91607 HTD 79
90403 HTD 71
95926 OTH 58
90220 STK 22
92253 OTH 34
90039 OTH 30
94803 HTD 56
94564 CAN 37
90008 HTD 101
91342 HTD 169
92683 STK 32
92672 HTD 76
94517 CAN 28
90720 HTD 52
91367 CAN 77
95209 CAN 57
91942 CAN 70
94061 OTH 56
92886 OTH 28
90277 HTD 65
94805 CAN 25
90044 CLD 29
92701 OTH 33
94002 CAN 47
95023 HTD 62
95125 OTH 63
95123 HTD 63
92223 HTD 88
91344 HTD 112
91762 CLD 22
95608 STK 58
94578 STK 25
91977 ALZ 20
90025 OTH 32
91768 HTD 72
95405 OTH 32
90026 STK 25
90712 CAN 49
90808 STK 25
96007 CAN 49
91505 HTD 86
92337 CAN 33
90018 OTH 77
91342 DIA 25
93720 HTD 78
93110 HTD 37
95472 HTD 86
92104 HTD 51
94010 CAN 76
90815 ALZ 20
95205 CAN 46
94107 HTD 30
93247 CAN 24
95814 OTH 38
92071 OTH 63
92647 OTH 36
95130 HTD 21
91910 STK 48
94109 PNF 20
94903 OTH 89
92399 HTD 161
91104 CAN 54
92630 HTD 104
95118 OTH 21
95070 OTH 51
93662 HTD 50
90601 HTD 60
90502 CAN 25
94605 HTD 98
90035 OTH 28
90038 OTH 23
95341 HTD 22
90004 HTD 79
95667 HTD 94
90045 OTH 31
90245 CAN 31
91752 CAN 33
90019 STK 20
95062 CAN 60
95864 CAN 76
92008 OTH 43
90301 OTH 37
94024 HTD 46
90249 OTH 31
91780 HTD 99
91506 HTD 51
95304 CAN 20
95608 CAN 133
94550 INJ 21
92104 STK 21
94619 HTD 53
96001 OTH 92
96002 HTD 98
92253 CAN 38
91350 CAN 43
93010 CAN 93
96021 HTD 44
90405 HTD 54
92553 HTD 67
94547 CAN 22
91731 HTD 46
90063 CAN 66
95008 HTD 64
90601 HTD 73
94401 STK 21
95340 INJ 21
93033 DIA 20
95843 OTH 31
94589 CAN 57
95540 HTD 39
95301 CLD 20
95209 CAN 63
92831 HTD 45
94801 OTH 41
95361 OTH 64
92543 HTD 292
95824 OTH 40
93292 CAN 46
95380 HTD 110
93535 CLD 25
90402 OTH 20
94063 CAN 24
90640 HTD 126
94601 CLD 24
92701 OTH 30
90026 HTD 92
92504 CAN 89
90740 STK 36
92508 CAN 40
93108 OTH 26
95112 OTH 46
94564 CAN 38
94132 CAN 61
90026 STK 20
92637 CAN 45
95023 HTD 50
95829 CAN 28
93923 OTH 35
92660 CAN 63
95380 OTH 45
95966 OTH 70
94303 HTD 41
92203 CAN 41
95824 HTD 38
92886 ALZ 21
90247 OTH 49
93702 OTH 65
94519 HTD 32
95032 CAN 49
95448 CAN 38
92821 HTD 67
94303 OTH 39
93103 CAN 25
92105 CAN 88
94550 OTH 54
95401 CAN 70
90255 DIA 20
92308 OTH 57
94112 CLD 23
90807 OTH 52
90022 STK 23
90026 OTH 50
92324 HTD 68
90606 CAN 36
91502 CAN 25
94107 CAN 31
92019 HTD 94
90712 CAN 74
95828 OTH 48
90032 CAN 61
94536 OTH 83
94561 CAN 38
92708 OTH 63
93657 CAN 61
92392 CLD 48
94533 CLD 28
94606 STK 22
91748 HTD 80
94703 HTD 30
93033 OTH 61
95111 CAN 53
95630 CAN 95
93611 CAN 63
90745 HTD 135
93465 CAN 20
95422 HTD 47
94030 OTH 34
94102 CAN 49
94558 PNF 22
93543 CAN 22
92544 HTD 229
95624 CAN 72
94044 HTD 49
95829 HTD 20
92102 STK 23
92630 CAN 73
92404 CAN 106
95662 CAN 72
91335 ALZ 35
92532 HTD 23
93117 CAN 48
92845 CAN 41
93291 HTD 58
93230 DIA 22
92021 ALZ 27
92236 HTD 26
95965 OTH 36
94577 STK 31
93277 STK 27
91761 OTH 50
91950 CLD 20
91791 OTH 41
91913 OTH 26
94571 CAN 20
95307 HTD 49
91030 HTD 49
93454 CLD 23
93065 CLD 20
91106 OTH 21
90048 STK 23
94040 CAN 44
94513 OTH 61
91335 PNF 24
94941 CAN 54
92071 HTD 81
93010 STK 35
91910 OTH 85
93422 OTH 54
93637 HTD 72
90232 CAN 30
95425 HTD 25
91331 CAN 108
91910 INJ 43
90039 HTD 73
95687 STK 21
93436 CAN 102
93306 STK 30
94577 OTH 103
94526 OTH 41
92011 CAN 42
92705 HTD 78
91411 OTH 22
94401 STK 38
94960 HTD 22
95370 OTH 69
95437 OTH 35
95973 HTD 65
95818 OTH 37
95670 HTD 90
91436 CAN 34
92354 OTH 39
92660 CAN 69
90650 HTD 206
95991 CLD 20
96080 CLD 29
94515 HTD 20
95662 OTH 39
92653 CAN 58
93702 CAN 54
95993 CAN 50
92701 OTH 31
92841 HTD 63
91702 OTH 51
95503 CAN 52
95540 OTH 31
94010 STK 46
92835 STK 24
92021 STK 33
95350 OTH 85
90277 OTH 32
94577 OTH 77
92867 OTH 30
93304 CAN 73
92057 OTH 67
93635 OTH 42
91040 HTD 51
95062 HTD 66
90280 STK 32
92084 ALZ 29
95066 CAN 33
91303 HTD 33
95370 OTH 74
95519 OTH 24
94121 HTD 113
90012 HTD 55
92880 CAN 58
91786 CLD 28
91733 OTH 31
92692 HTD 80
94112 PNF 26
95695 OTH 72
92544 HTD 218
92660 OTH 41
94080 PNF 21
94010 OTH 43
94563 CAN 38
90650 CLD 37
90047 HTD 136
92886 CAN 68
91911 CAN 112
90230 OTH 30
91911 CAN 121
92831 HTD 77
91977 INJ 26
93454 CLD 29
92629 OTH 25
92120 ALZ 22
94546 CLD 25
93536 INJ 21
94132 HTD 77
95691 CAN 46
90262 OTH 49
94403 PNF 20
94539 HTD 51
92026 ALZ 52
94132 CAN 60
94501 OTH 104
92324 OTH 73
93003 STK 33
92118 HTD 38
92706 CAN 33
90031 CAN 51
95948 HTD 28
94533 STK 24
95062 OTH 76
93309 HTD 97
94602 STK 23
93301 HTD 66
